PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.18ms | WindowWeighting: 31.38ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.17ms | WindowMeans: 0.17ms | WindowWeighting: 31.76ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.47ms | WindowMeans: 0.17ms | WindowWeighting: 32.26ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.19ms | WindowMeans: 0.39ms | WindowWeighting: 32.39ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.16ms | WindowWeighting: 31.35ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.16ms | WindowWeighting: 31.52ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.32ms | WindowMeans: 0.19ms | WindowWeighting: 30.89ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.15ms | WindowWeighting: 31.14ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.44ms | WindowMeans: 0.17ms | WindowWeighting: 31.07ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.23ms | WindowMeans: 0.18ms | WindowWeighting: 31.32ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.85ms | WindowMeans: 0.30ms | WindowWeighting: 37.16ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.21ms | WindowWeighting: 35.79ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.03ms | WindowMeans: 0.22ms | WindowWeighting: 35.19ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.72ms | WindowMeans: 0.19ms | WindowWeighting: 36.11ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.30ms | WindowMeans: 0.17ms | WindowWeighting: 35.22ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.18ms | WindowWeighting: 36.23ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.27ms | WindowMeans: 0.17ms | WindowWeighting: 34.25ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.10ms | WindowMeans: 0.25ms | WindowWeighting: 32.20ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.55ms | WindowMeans: 0.19ms | WindowWeighting: 31.99ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.17ms | WindowWeighting: 31.89ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.10ms | WindowMeans: 0.16ms | WindowWeighting: 31.85ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.03ms | WindowMeans: 0.17ms | WindowWeighting: 32.04ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.93ms | WindowMeans: 0.24ms | WindowWeighting: 50.59ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.08ms | WindowMeans: 0.14ms | WindowWeighting: 34.58ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.15ms | WindowWeighting: 31.79ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.18ms | WindowWeighting: 33.68ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.83ms | WindowMeans: 0.22ms | WindowWeighting: 47.64ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.19ms | WindowWeighting: 33.59ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.14ms | WindowWeighting: 32.19ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.16ms | WindowMeans: 0.15ms | WindowWeighting: 31.56ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.42ms | WindowMeans: 0.17ms | WindowWeighting: 39.73ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.16ms | WindowWeighting: 32.92ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.17ms | WindowWeighting: 33.39ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.43ms | WindowMeans: 0.15ms | WindowWeighting: 31.95ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.54ms | WindowMeans: 0.20ms | WindowWeighting: 36.05ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.17ms | WindowWeighting: 32.54ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.14ms | WindowWeighting: 31.98ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.17ms | WindowWeighting: 32.34ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.54ms | WindowMeans: 0.18ms | WindowWeighting: 37.10ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.17ms | WindowWeighting: 33.05ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.18ms | WindowWeighting: 32.34ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.38ms | WindowMeans: 0.15ms | WindowWeighting: 32.53ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.95ms | WindowMeans: 0.22ms | WindowWeighting: 48.80ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.18ms | WindowWeighting: 35.79ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.18ms | WindowWeighting: 33.91ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.20ms | WindowWeighting: 34.47ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.78ms | WindowMeans: 0.18ms | WindowWeighting: 38.15ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.22ms | WindowMeans: 0.16ms | WindowWeighting: 32.67ms | CombineLayer: 0.09ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.18ms | WindowWeighting: 32.23ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.07ms | WindowMeans: 0.21ms | WindowWeighting: 32.78ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.59ms | WindowMeans: 0.25ms | WindowWeighting: 48.21ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.19ms | WindowMeans: 0.17ms | WindowWeighting: 32.50ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.16ms | WindowWeighting: 30.96ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.17ms | WindowWeighting: 31.11ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.82ms | WindowMeans: 0.19ms | WindowWeighting: 39.82ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.22ms | WindowMeans: 0.36ms | WindowWeighting: 35.12ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.90ms | WindowMeans: 0.13ms | WindowWeighting: 31.13ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.19ms | WindowMeans: 0.16ms | WindowWeighting: 31.44ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.97ms | WindowMeans: 0.27ms | WindowWeighting: 46.40ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.07ms | WindowMeans: 0.20ms | WindowWeighting: 33.37ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.14ms | WindowWeighting: 31.25ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.14ms | WindowWeighting: 31.83ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.60ms | WindowMeans: 0.23ms | WindowWeighting: 42.54ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.13ms | WindowWeighting: 33.08ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.17ms | WindowWeighting: 31.10ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.14ms | WindowWeighting: 32.46ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.20ms | WindowWeighting: 34.18ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.30ms | WindowMeans: 0.14ms | WindowWeighting: 32.19ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.19ms | WindowWeighting: 32.32ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.17ms | WindowWeighting: 32.99ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.91ms | WindowMeans: 0.28ms | WindowWeighting: 47.16ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.18ms | WindowWeighting: 33.95ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.14ms | WindowWeighting: 31.94ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.48ms | WindowMeans: 0.19ms | WindowWeighting: 33.04ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.18ms | WindowWeighting: 34.13ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.17ms | WindowWeighting: 33.55ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.18ms | WindowMeans: 0.17ms | WindowWeighting: 31.30ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.18ms | WindowWeighting: 31.39ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.18ms | WindowMeans: 0.32ms | WindowWeighting: 37.15ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.28ms | WindowMeans: 0.20ms | WindowWeighting: 33.68ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.20ms | WindowWeighting: 31.21ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.53ms | WindowMeans: 0.16ms | WindowWeighting: 31.70ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.19ms | WindowWeighting: 34.54ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.88ms | WindowMeans: 0.16ms | WindowWeighting: 30.94ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.39ms | WindowMeans: 0.18ms | WindowWeighting: 31.15ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.19ms | WindowWeighting: 30.86ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 2.01ms | WindowMeans: 0.29ms | WindowWeighting: 63.81ms | CombineLayer: 0.16ms
PNL Durations: NeuronLayer: 1.62ms | WindowMeans: 0.15ms | WindowWeighting: 37.57ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.16ms | WindowWeighting: 30.17ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.15ms | WindowMeans: 0.17ms | WindowWeighting: 30.53ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 2.15ms | WindowMeans: 0.22ms | WindowWeighting: 79.29ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.15ms | WindowWeighting: 37.52ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.16ms | WindowMeans: 0.14ms | WindowWeighting: 32.97ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.15ms | WindowWeighting: 30.50ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 2.04ms | WindowMeans: 0.23ms | WindowWeighting: 65.03ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.92ms | WindowMeans: 0.15ms | WindowWeighting: 34.06ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.14ms | WindowWeighting: 32.46ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.16ms | WindowWeighting: 30.89ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 2.11ms | WindowMeans: 0.30ms | WindowWeighting: 69.82ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.41ms | WindowMeans: 0.15ms | WindowWeighting: 37.93ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.24ms | WindowMeans: 0.19ms | WindowWeighting: 31.37ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.15ms | WindowWeighting: 30.92ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.30ms | WindowMeans: 0.18ms | WindowWeighting: 36.77ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.17ms | WindowWeighting: 31.20ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.17ms | WindowWeighting: 31.43ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.22ms | WindowMeans: 0.19ms | WindowWeighting: 31.44ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.94ms | WindowMeans: 0.24ms | WindowWeighting: 62.79ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.31ms | WindowMeans: 0.14ms | WindowWeighting: 38.28ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.96ms | WindowMeans: 0.16ms | WindowWeighting: 30.76ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.09ms | WindowMeans: 0.18ms | WindowWeighting: 30.45ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.30ms | WindowMeans: 0.19ms | WindowWeighting: 31.69ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.28ms | WindowMeans: 0.16ms | WindowWeighting: 31.17ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.17ms | WindowWeighting: 31.04ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.17ms | WindowWeighting: 31.11ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 2.49ms | WindowMeans: 0.24ms | WindowWeighting: 50.91ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.27ms | WindowMeans: 0.15ms | WindowWeighting: 31.99ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.15ms | WindowWeighting: 30.89ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.30ms | WindowWeighting: 33.52ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.76ms | WindowMeans: 0.18ms | WindowWeighting: 35.23ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.33ms | WindowMeans: 0.16ms | WindowWeighting: 31.16ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.16ms | WindowWeighting: 37.98ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 8.84ms | WindowMeans: 0.20ms | WindowWeighting: 31.65ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 2.51ms | WindowMeans: 0.25ms | WindowWeighting: 65.56ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.24ms | WindowMeans: 0.16ms | WindowWeighting: 39.04ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.15ms | WindowWeighting: 32.05ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.16ms | WindowWeighting: 30.26ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 2.47ms | WindowMeans: 0.23ms | WindowWeighting: 73.75ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.84ms | WindowMeans: 0.20ms | WindowWeighting: 39.25ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.27ms | WindowMeans: 0.15ms | WindowWeighting: 33.93ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.13ms | WindowWeighting: 31.10ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 2.26ms | WindowMeans: 0.21ms | WindowWeighting: 71.28ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.38ms | WindowMeans: 0.14ms | WindowWeighting: 38.43ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.15ms | WindowWeighting: 30.51ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.16ms | WindowWeighting: 31.05ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 2.46ms | WindowMeans: 0.29ms | WindowWeighting: 59.67ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.55ms | WindowMeans: 0.17ms | WindowWeighting: 37.96ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.14ms | WindowMeans: 0.13ms | WindowWeighting: 30.34ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.16ms | WindowWeighting: 31.16ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.42ms | WindowMeans: 0.20ms | WindowWeighting: 37.81ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.18ms | WindowWeighting: 31.79ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.16ms | WindowWeighting: 32.10ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.07ms | WindowMeans: 0.26ms | WindowWeighting: 34.23ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.13ms | WindowMeans: 0.18ms | WindowWeighting: 35.93ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.40ms | WindowMeans: 0.22ms | WindowWeighting: 32.84ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.19ms | WindowWeighting: 34.12ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.10ms | WindowMeans: 0.19ms | WindowWeighting: 32.70ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.47ms | WindowMeans: 0.18ms | WindowWeighting: 34.24ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.27ms | WindowWeighting: 33.83ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.32ms | WindowWeighting: 33.34ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.11ms | WindowMeans: 0.23ms | WindowWeighting: 34.37ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.14ms | WindowMeans: 0.41ms | WindowWeighting: 34.70ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.07ms | WindowMeans: 0.20ms | WindowWeighting: 34.74ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.62ms | WindowMeans: 0.18ms | WindowWeighting: 33.18ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.27ms | WindowMeans: 0.32ms | WindowWeighting: 44.49ms | CombineLayer: 0.11ms
PNL Durations: NeuronLayer: 1.29ms | WindowMeans: 0.27ms | WindowWeighting: 36.01ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.15ms | WindowMeans: 0.23ms | WindowWeighting: 34.72ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.06ms | WindowMeans: 0.17ms | WindowWeighting: 32.98ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.08ms | WindowMeans: 0.22ms | WindowWeighting: 33.27ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.04ms | WindowMeans: 0.19ms | WindowWeighting: 31.77ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.18ms | WindowWeighting: 32.30ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.18ms | WindowWeighting: 32.66ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.11ms | WindowMeans: 0.21ms | WindowWeighting: 32.24ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.77ms | WindowMeans: 0.17ms | WindowWeighting: 33.56ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.95ms | WindowMeans: 0.19ms | WindowWeighting: 30.96ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.17ms | WindowMeans: 0.20ms | WindowWeighting: 31.12ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.17ms | WindowWeighting: 31.21ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.08ms | WindowMeans: 0.23ms | WindowWeighting: 55.22ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.27ms | WindowWeighting: 36.73ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.06ms | WindowMeans: 0.18ms | WindowWeighting: 35.18ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.40ms | WindowMeans: 0.22ms | WindowWeighting: 33.16ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.11ms | WindowMeans: 0.17ms | WindowWeighting: 31.32ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.17ms | WindowWeighting: 31.21ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.16ms | WindowWeighting: 31.08ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.15ms | WindowWeighting: 31.07ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.29ms | WindowMeans: 0.33ms | WindowWeighting: 83.87ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.60ms | WindowMeans: 0.19ms | WindowWeighting: 33.32ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.35ms | WindowWeighting: 34.04ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.16ms | WindowWeighting: 31.97ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.51ms | WindowMeans: 0.21ms | WindowWeighting: 52.26ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.06ms | WindowMeans: 0.19ms | WindowWeighting: 32.44ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.39ms | WindowMeans: 0.16ms | WindowWeighting: 31.60ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.36ms | WindowMeans: 0.22ms | WindowWeighting: 32.37ms | CombineLayer: 0.09ms
PNL Durations: NeuronLayer: 1.22ms | WindowMeans: 0.23ms | WindowWeighting: 39.64ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.18ms | WindowWeighting: 36.48ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.21ms | WindowWeighting: 35.57ms | CombineLayer: 0.08ms
PNL Durations: NeuronLayer: 1.09ms | WindowMeans: 0.20ms | WindowWeighting: 35.74ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.12ms | WindowMeans: 0.25ms | WindowWeighting: 35.70ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.97ms | WindowMeans: 0.16ms | WindowWeighting: 32.12ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.16ms | WindowMeans: 0.26ms | WindowWeighting: 31.68ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.02ms | WindowMeans: 0.16ms | WindowWeighting: 32.07ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.35ms | WindowMeans: 0.26ms | WindowWeighting: 33.98ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.93ms | WindowMeans: 0.17ms | WindowWeighting: 31.81ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.15ms | WindowMeans: 0.16ms | WindowWeighting: 31.48ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.17ms | WindowWeighting: 31.79ms | CombineLayer: 0.17ms
PNL Durations: NeuronLayer: 1.09ms | WindowMeans: 0.17ms | WindowWeighting: 35.36ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.18ms | WindowWeighting: 31.98ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.38ms | WindowMeans: 0.18ms | WindowWeighting: 31.63ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.00ms | WindowMeans: 0.20ms | WindowWeighting: 31.69ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 1.35ms | WindowMeans: 0.16ms | WindowWeighting: 33.41ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.88ms | WindowMeans: 0.16ms | WindowWeighting: 30.87ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.16ms | WindowWeighting: 30.98ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.16ms | WindowWeighting: 31.20ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.59ms | WindowMeans: 0.22ms | WindowWeighting: 31.50ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.87ms | WindowMeans: 0.13ms | WindowWeighting: 30.82ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.36ms | WindowMeans: 0.18ms | WindowWeighting: 31.46ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.05ms | WindowMeans: 0.16ms | WindowWeighting: 31.00ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 2.76ms | WindowMeans: 0.23ms | WindowWeighting: 62.37ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 1.28ms | WindowMeans: 0.16ms | WindowWeighting: 36.78ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 0.94ms | WindowMeans: 0.13ms | WindowWeighting: 30.19ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 0.99ms | WindowMeans: 0.14ms | WindowWeighting: 30.67ms | CombineLayer: 0.07ms
PNL Durations: NeuronLayer: 2.04ms | WindowMeans: 0.22ms | WindowWeighting: 59.62ms | CombineLayer: 0.15ms
PNL Durations: NeuronLayer: 1.32ms | WindowMeans: 0.15ms | WindowWeighting: 35.64ms | CombineLayer: 0.05ms
PNL Durations: NeuronLayer: 1.01ms | WindowMeans: 0.16ms | WindowWeighting: 29.95ms | CombineLayer: 0.04ms
PNL Durations: NeuronLayer: 0.98ms | WindowMeans: 0.17ms | WindowWeighting: 30.53ms | CombineLayer: 0.06ms
PNL Durations: NeuronLayer: 2.64ms | WindowMeans: 0.41ms | WindowWeighting: 64.43ms | CombineLayer: 0.07ms
